t, , t, , t, , t, , t, , t, , 
3.280000, 1.817057e+01,3.280000, 2.432096e+01,3.280000, 1.857530e+01,3.280000, 3.140112e+01,3.280000, 3.919172e+01,3.280000, 6.727069e+01,
3.290000, 1.831549e+01,3.290000, 2.445934e+01,3.290000, 1.940909e+01,3.290000, 3.047997e+01,3.290000, 3.974316e+01,3.290000, 6.486867e+01,
3.300000, 1.896864e+01,3.300000, 2.476058e+01,3.300000, 2.073755e+01,3.300000, 2.915976e+01,3.300000, 4.227385e+01,3.300000, 6.103990e+01,
3.310000, 1.962179e+01,3.310000, 2.506182e+01,3.310000, 2.206600e+01,3.310000, 2.783955e+01,3.310000, 4.480455e+01,3.310000, 5.721114e+01,
3.320000, 2.027494e+01,3.320000, 2.536306e+01,3.320000, 2.339446e+01,3.320000, 2.651934e+01,3.320000, 4.733525e+01,3.320000, 5.338237e+01,
3.330000, 2.092809e+01,3.330000, 2.566431e+01,3.330000, 2.472291e+01,3.330000, 2.519912e+01,3.330000, 4.986594e+01,3.330000, 4.955360e+01,
3.340000, 2.123872e+01,3.340000, 2.572031e+01,3.340000, 2.545010e+01,3.340000, 2.457433e+01,3.340000, 5.103920e+01,3.340000, 4.679197e+01,
3.350000, 2.127281e+01,3.350000, 2.557832e+01,3.350000, 2.569183e+01,3.350000, 2.451099e+01,3.350000, 5.111651e+01,3.350000, 4.489190e+01,
3.360000, 2.130690e+01,3.360000, 2.543633e+01,3.360000, 2.593357e+01,3.360000, 2.444764e+01,3.360000, 5.119382e+01,3.360000, 4.299184e+01,
3.370000, 2.134099e+01,3.370000, 2.529434e+01,3.370000, 2.617530e+01,3.370000, 2.438430e+01,3.370000, 5.127113e+01,3.370000, 4.109178e+01,
3.380000, 2.137508e+01,3.380000, 2.515235e+01,3.380000, 2.641704e+01,3.380000, 2.432096e+01,3.380000, 5.134844e+01,3.380000, 3.919172e+01,
3.390000, 2.150340e+01,3.390000, 2.456750e+01,3.390000, 2.727969e+01,3.390000, 2.445934e+01,3.390000, 5.184473e+01,3.390000, 3.974316e+01,
3.400000, 2.170780e+01,3.400000, 2.362509e+01,3.400000, 2.864364e+01,3.400000, 2.476058e+01,3.400000, 5.267928e+01,3.400000, 4.227385e+01,
3.410000, 2.191219e+01,3.410000, 2.268269e+01,3.410000, 3.000759e+01,3.410000, 2.506182e+01,3.410000, 5.351383e+01,3.410000, 4.480455e+01,
3.420000, 2.211659e+01,3.420000, 2.174028e+01,3.420000, 3.137154e+01,3.420000, 2.536306e+01,3.420000, 5.434838e+01,3.420000, 4.733525e+01,
3.430000, 2.232099e+01,3.430000, 2.079788e+01,3.430000, 3.273549e+01,3.430000, 2.566431e+01,3.430000, 5.518293e+01,3.430000, 4.986594e+01,
3.440000, 2.253312e+01,3.440000, 2.010880e+01,3.440000, 3.310859e+01,3.440000, 2.572031e+01,3.440000, 5.605418e+01,3.440000, 5.103920e+01,
3.450000, 2.275149e+01,3.450000, 1.962424e+01,3.450000, 3.268172e+01,3.450000, 2.557832e+01,3.450000, 5.695505e+01,3.450000, 5.111651e+01,
3.460000, 2.296985e+01,3.460000, 1.913968e+01,3.460000, 3.225486e+01,3.460000, 2.543633e+01,3.460000, 5.785592e+01,3.460000, 5.119382e+01,
3.470000, 2.318822e+01,3.470000, 1.865512e+01,3.470000, 3.182799e+01,3.470000, 2.529434e+01,3.470000, 5.875679e+01,3.470000, 5.127113e+01,
3.480000, 2.340659e+01,3.480000, 1.817057e+01,3.480000, 3.140112e+01,3.480000, 2.515235e+01,3.480000, 5.965766e+01,3.480000, 5.134844e+01,
3.490000, 2.344479e+01,3.490000, 1.831549e+01,3.490000, 3.047997e+01,3.490000, 2.456750e+01,3.490000, 5.981039e+01,3.490000, 5.184473e+01,
3.500000, 2.333754e+01,3.500000, 1.896864e+01,3.500000, 2.915976e+01,3.500000, 2.362509e+01,3.500000, 5.935909e+01,3.500000, 5.267928e+01,
3.510000, 2.323029e+01,3.510000, 1.962179e+01,3.510000, 2.783955e+01,3.510000, 2.268269e+01,3.510000, 5.890780e+01,3.510000, 5.351383e+01,
3.520000, 2.312303e+01,3.520000, 2.027494e+01,3.520000, 2.651934e+01,3.520000, 2.174028e+01,3.520000, 5.845651e+01,3.520000, 5.434838e+01,
3.530000, 2.301578e+01,3.530000, 2.092809e+01,3.530000, 2.519912e+01,3.530000, 2.079788e+01,3.530000, 5.800521e+01,3.530000, 5.518293e+01,
3.540000, 2.275137e+01,3.540000, 2.123872e+01,3.540000, 2.457433e+01,3.540000, 2.010880e+01,3.540000, 5.692873e+01,3.540000, 5.605418e+01,
3.550000, 2.236009e+01,3.550000, 2.127281e+01,3.550000, 2.451099e+01,3.550000, 1.962424e+01,3.550000, 5.534748e+01,3.550000, 5.695505e+01,
3.560000, 2.196880e+01,3.560000, 2.130690e+01,3.560000, 2.444764e+01,3.560000, 1.913968e+01,3.560000, 5.376624e+01,3.560000, 5.785592e+01,
3.570000, 2.157751e+01,3.570000, 2.134099e+01,3.570000, 2.438430e+01,3.570000, 1.865512e+01,3.570000, 5.218499e+01,3.570000, 5.875679e+01,
3.580000, 2.118623e+01,3.580000, 2.137508e+01,3.580000, 2.432096e+01,3.580000, 1.817057e+01,3.580000, 5.060375e+01,3.580000, 5.965766e+01,
3.590000, 2.077686e+01,3.590000, 2.150340e+01,3.590000, 2.445934e+01,3.590000, 1.831549e+01,3.590000, 4.899963e+01,3.590000, 5.981039e+01,
3.600000, 2.035290e+01,3.600000, 2.170780e+01,3.600000, 2.476058e+01,3.600000, 1.896864e+01,3.600000, 4.737704e+01,3.600000, 5.935909e+01,
3.610000, 1.992893e+01,3.610000, 2.191219e+01,3.610000, 2.506182e+01,3.610000, 1.962179e+01,3.610000, 4.575445e+01,3.610000, 5.890780e+01,
3.620000, 1.950497e+01,3.620000, 2.211659e+01,3.620000, 2.536306e+01,3.620000, 2.027494e+01,3.620000, 4.413186e+01,3.620000, 5.845651e+01,
3.630000, 1.908100e+01,3.630000, 2.232099e+01,3.630000, 2.566431e+01,3.630000, 2.092809e+01,3.630000, 4.250927e+01,3.630000, 5.800521e+01,
3.640000, 1.895121e+01,3.640000, 2.253312e+01,3.640000, 2.572031e+01,3.640000, 2.123872e+01,3.640000, 4.200409e+01,3.640000, 5.692873e+01,
3.650000, 1.905891e+01,3.650000, 2.275149e+01,3.650000, 2.557832e+01,3.650000, 2.127281e+01,3.650000, 4.240107e+01,3.650000, 5.534748e+01,
3.660000, 1.916661e+01,3.660000, 2.296985e+01,3.660000, 2.543633e+01,3.660000, 2.130690e+01,3.660000, 4.279806e+01,3.660000, 5.376624e+01,
3.670000, 1.927431e+01,3.670000, 2.318822e+01,3.670000, 2.529434e+01,3.670000, 2.134099e+01,3.670000, 4.319504e+01,3.670000, 5.218499e+01,
3.680000, 1.938201e+01,3.680000, 2.340659e+01,3.680000, 2.515235e+01,3.680000, 2.137508e+01,3.680000, 4.359202e+01,3.680000, 5.060375e+01,
3.690000, 1.969799e+01,3.690000, 2.344479e+01,3.690000, 2.456750e+01,3.690000, 2.150340e+01,3.690000, 4.482219e+01,3.690000, 4.899963e+01,
3.700000, 2.018213e+01,3.700000, 2.333754e+01,3.700000, 2.362509e+01,3.700000, 2.170780e+01,3.700000, 4.672504e+01,3.700000, 4.737704e+01,
3.710000, 2.066628e+01,3.710000, 2.323029e+01,3.710000, 2.268269e+01,3.710000, 2.191219e+01,3.710000, 4.862789e+01,3.710000, 4.575445e+01,
3.720000, 2.115042e+01,3.720000, 2.312303e+01,3.720000, 2.174028e+01,3.720000, 2.211659e+01,3.720000, 5.053074e+01,3.720000, 4.413186e+01,
3.730000, 2.163456e+01,3.730000, 2.301578e+01,3.730000, 2.079788e+01,3.730000, 2.232099e+01,3.730000, 5.243359e+01,3.730000, 4.250927e+01,
3.740000, 2.196624e+01,3.740000, 2.275137e+01,3.740000, 2.010880e+01,3.740000, 2.253312e+01,3.740000, 5.374809e+01,3.740000, 4.200409e+01,
3.750000, 2.217481e+01,3.750000, 2.236009e+01,3.750000, 1.962424e+01,3.750000, 2.275149e+01,3.750000, 5.458757e+01,3.750000, 4.240107e+01,
3.760000, 2.238338e+01,3.760000, 2.196880e+01,3.760000, 1.913968e+01,3.760000, 2.296985e+01,3.760000, 5.542705e+01,3.760000, 4.279806e+01,
3.770000, 2.259196e+01,3.770000, 2.157751e+01,3.770000, 1.865512e+01,3.770000, 2.318822e+01,3.770000, 5.626653e+01,3.770000, 4.319504e+01,
3.780000, 2.280053e+01,3.780000, 2.118623e+01,3.780000, 1.817057e+01,3.780000, 2.340659e+01,3.780000, 5.710600e+01,3.780000, 4.359202e+01,
3.790000, 2.264015e+01,3.790000, 2.077686e+01,3.790000, 1.831549e+01,3.790000, 2.344479e+01,3.790000, 5.647333e+01,3.790000, 4.482219e+01,
3.800000, 2.218188e+01,3.800000, 2.035290e+01,3.800000, 1.896864e+01,3.800000, 2.333754e+01,3.800000, 5.465209e+01,3.800000, 4.672504e+01,
3.810000, 2.172362e+01,3.810000, 1.992893e+01,3.810000, 1.962179e+01,3.810000, 2.323029e+01,3.810000, 5.283085e+01,3.810000, 4.862789e+01,
3.820000, 2.126536e+01,3.820000, 1.950497e+01,3.820000, 2.027494e+01,3.820000, 2.312303e+01,3.820000, 5.100962e+01,3.820000, 5.053074e+01,
3.830000, 2.080709e+01,3.830000, 1.908100e+01,3.830000, 2.092809e+01,3.830000, 2.301578e+01,3.830000, 4.918838e+01,3.830000, 5.243359e+01,
3.840000, 2.031415e+01,3.840000, 1.895121e+01,3.840000, 2.123872e+01,3.840000, 2.275137e+01,3.840000, 4.728868e+01,3.840000, 5.374809e+01,
3.850000, 1.979320e+01,3.850000, 1.905891e+01,3.850000, 2.127281e+01,3.850000, 2.236009e+01,3.850000, 4.532564e+01,3.850000, 5.458757e+01,
3.860000, 1.927225e+01,3.860000, 1.916661e+01,3.860000, 2.130690e+01,3.860000, 2.196880e+01,3.860000, 4.336259e+01,3.860000, 5.542705e+01,
3.870000, 1.875130e+01,3.870000, 1.927431e+01,3.870000, 2.134099e+01,3.870000, 2.157751e+01,3.870000, 4.139955e+01,3.870000, 5.626653e+01,
3.880000, 1.823035e+01,3.880000, 1.938201e+01,3.880000, 2.137508e+01,3.880000, 2.118623e+01,3.880000, 3.943651e+01,3.880000, 5.710600e+01,
3.890000, 1.780932e+01,3.890000, 1.969799e+01,3.890000, 2.150340e+01,3.890000, 2.077686e+01,3.890000, 3.790553e+01,3.890000, 5.647333e+01,
3.900000, 1.746897e+01,3.900000, 2.018213e+01,3.900000, 2.170780e+01,3.900000, 2.035290e+01,3.900000, 3.672338e+01,3.900000, 5.465209e+01,
3.910000, 1.712861e+01,3.910000, 2.066628e+01,3.910000, 2.191219e+01,3.910000, 1.992893e+01,3.910000, 3.554124e+01,3.910000, 5.283085e+01,
3.920000, 1.678826e+01,3.920000, 2.115042e+01,3.920000, 2.211659e+01,3.920000, 1.950497e+01,3.920000, 3.435910e+01,3.920000, 5.100962e+01,
3.930000, 1.644790e+01,3.930000, 2.163456e+01,3.930000, 2.232099e+01,3.930000, 1.908100e+01,3.930000, 3.317695e+01,3.930000, 4.918838e+01,
3.940000, 1.600187e+01,3.940000, 2.196624e+01,3.940000, 2.253312e+01,3.940000, 1.895121e+01,3.940000, 3.173632e+01,3.940000, 4.728868e+01,
3.950000, 1.547051e+01,3.950000, 2.217481e+01,3.950000, 2.275149e+01,3.950000, 1.905891e+01,3.950000, 3.008698e+01,3.950000, 4.532564e+01,
3.960000, 1.493916e+01,3.960000, 2.238338e+01,3.960000, 2.296985e+01,3.960000, 1.916661e+01,3.960000, 2.843764e+01,3.960000, 4.336259e+01,
3.970000, 1.440780e+01,3.970000, 2.259196e+01,3.970000, 2.318822e+01,3.970000, 1.927431e+01,3.970000, 2.678831e+01,3.970000, 4.139955e+01,
3.980000, 1.387645e+01,3.980000, 2.280053e+01,3.980000, 2.340659e+01,3.980000, 1.938201e+01,3.980000, 2.513897e+01,3.980000, 3.943651e+01,
3.990000, 1.344514e+01,3.990000, 2.264015e+01,3.990000, 2.344479e+01,3.990000, 1.969799e+01,3.990000, 2.383740e+01,3.990000, 3.790553e+01,
4.000000, 1.309462e+01,4.000000, 2.218188e+01,4.000000, 2.333754e+01,4.000000, 2.018213e+01,4.000000, 2.281662e+01,4.000000, 3.672338e+01,
4.010000, 1.274409e+01,4.010000, 2.172362e+01,4.010000, 2.323029e+01,4.010000, 2.066628e+01,4.010000, 2.179583e+01,4.010000, 3.554124e+01,
4.020000, 1.239356e+01,4.020000, 2.126536e+01,4.020000, 2.312303e+01,4.020000, 2.115042e+01,4.020000, 2.077504e+01,4.020000, 3.435910e+01,
4.030000, 1.204303e+01,4.030000, 2.080709e+01,4.030000, 2.301578e+01,4.030000, 2.163456e+01,4.030000, 1.975425e+01,4.030000, 3.317695e+01,
4.040000, 1.167871e+01,4.040000, 2.031415e+01,4.040000, 2.275137e+01,4.040000, 2.196624e+01,4.040000, 1.877398e+01,4.040000, 3.173632e+01,
4.050000, 1.130324e+01,4.050000, 1.979320e+01,4.050000, 2.236009e+01,4.050000, 2.217481e+01,4.050000, 1.782642e+01,4.050000, 3.008698e+01,
4.060000, 1.092778e+01,4.060000, 1.927225e+01,4.060000, 2.196880e+01,4.060000, 2.238338e+01,4.060000, 1.687886e+01,4.060000, 2.843764e+01,
4.070000, 1.055231e+01,4.070000, 1.875130e+01,4.070000, 2.157751e+01,4.070000, 2.259196e+01,4.070000, 1.593130e+01,4.070000, 2.678831e+01,
4.080000, 1.017685e+01,4.080000, 1.823035e+01,4.080000, 2.118623e+01,4.080000, 2.280053e+01,4.080000, 1.498374e+01,4.080000, 2.513897e+01,
4.090000, 1.007865e+01,4.090000, 1.780932e+01,4.090000, 2.077686e+01,4.090000, 2.264015e+01,4.090000, 1.472909e+01,4.090000, 2.383740e+01,
4.100000, 1.020432e+01,4.100000, 1.746897e+01,4.100000, 2.035290e+01,4.100000, 2.218188e+01,4.100000, 1.503387e+01,4.100000, 2.281662e+01,
4.110000, 1.032999e+01,4.110000, 1.712861e+01,4.110000, 1.992893e+01,4.110000, 2.172362e+01,4.110000, 1.533865e+01,4.110000, 2.179583e+01,
4.120000, 1.045566e+01,4.120000, 1.678826e+01,4.120000, 1.950497e+01,4.120000, 2.126536e+01,4.120000, 1.564343e+01,4.120000, 2.077504e+01,
4.130000, 1.058133e+01,4.130000, 1.644790e+01,4.130000, 1.908100e+01,4.130000, 2.080709e+01,4.130000, 1.594822e+01,4.130000, 1.975425e+01,
4.140000, 1.044347e+01,4.140000, 1.600187e+01,4.140000, 1.895121e+01,4.140000, 2.031415e+01,4.140000, 1.564040e+01,4.140000, 1.877398e+01,
4.150000, 1.009286e+01,4.150000, 1.547051e+01,4.150000, 1.905891e+01,4.150000, 1.979320e+01,4.150000, 1.483799e+01,4.150000, 1.782642e+01,
4.160000, 9.742246e+00,4.160000, 1.493916e+01,4.160000, 1.916661e+01,4.160000, 1.927225e+01,4.160000, 1.403558e+01,4.160000, 1.687886e+01,
4.170000, 9.391632e+00,4.170000, 1.440780e+01,4.170000, 1.927431e+01,4.170000, 1.875130e+01,4.170000, 1.323317e+01,4.170000, 1.593130e+01,
4.180000, 9.041018e+00,4.180000, 1.387645e+01,4.180000, 1.938201e+01,4.180000, 1.823035e+01,4.180000, 1.243076e+01,4.180000, 1.498374e+01,
4.190000, 8.691236e+00,4.190000, 1.344514e+01,4.190000, 1.969799e+01,4.190000, 1.780932e+01,4.190000, 1.165057e+01,4.190000, 1.472909e+01,
4.200000, 8.342125e+00,4.200000, 1.309462e+01,4.200000, 2.018213e+01,4.200000, 1.746897e+01,4.200000, 1.088833e+01,4.200000, 1.503387e+01,
4.210000, 7.993015e+00,4.210000, 1.274409e+01,4.210000, 2.066628e+01,4.210000, 1.712861e+01,4.210000, 1.012609e+01,4.210000, 1.533865e+01,
4.220000, 7.643905e+00,4.220000, 1.239356e+01,4.220000, 2.115042e+01,4.220000, 1.678826e+01,4.220000, 9.363847e+00,4.220000, 1.564343e+01,
4.230000, 7.294794e+00,4.230000, 1.204303e+01,4.230000, 2.163456e+01,4.230000, 1.644790e+01,4.230000, 8.601605e+00,4.230000, 1.594822e+01,
4.240000, 7.114941e+00,4.240000, 1.167871e+01,4.240000, 2.196624e+01,4.240000, 1.600187e+01,4.240000, 8.213509e+00,4.240000, 1.564040e+01,
4.250000, 7.071738e+00,4.250000, 1.130324e+01,4.250000, 2.217481e+01,4.250000, 1.547051e+01,4.250000, 8.127485e+00,4.250000, 1.483799e+01,
4.260000, 7.028536e+00,4.260000, 1.092778e+01,4.260000, 2.238338e+01,4.260000, 1.493916e+01,4.260000, 8.041461e+00,4.260000, 1.403558e+01,
4.270000, 6.985333e+00,4.270000, 1.055231e+01,4.270000, 2.259196e+01,4.270000, 1.440780e+01,4.270000, 7.955437e+00,4.270000, 1.323317e+01,
4.280000, 6.942131e+00,4.280000, 1.017685e+01,4.280000, 2.280053e+01,4.280000, 1.387645e+01,4.280000, 7.869413e+00,4.280000, 1.243076e+01,
4.290000, 7.171945e+00,4.290000, 1.007865e+01,4.290000, 2.264015e+01,4.290000, 1.344514e+01,4.290000, 8.370259e+00,4.290000, 1.165057e+01,
4.300000, 7.622184e+00,4.300000, 1.020432e+01,4.300000, 2.218188e+01,4.300000, 1.309462e+01,4.300000, 9.344924e+00,4.300000, 1.088833e+01,
4.310000, 8.072423e+00,4.310000, 1.032999e+01,4.310000, 2.172362e+01,4.310000, 1.274409e+01,4.310000, 1.031959e+01,4.310000, 1.012609e+01,
4.320000, 8.522662e+00,4.320000, 1.045566e+01,4.320000, 2.126536e+01,4.320000, 1.239356e+01,4.320000, 1.129425e+01,4.320000, 9.363847e+00,
4.330000, 8.972901e+00,4.330000, 1.058133e+01,4.330000, 2.080709e+01,4.330000, 1.204303e+01,4.330000, 1.226892e+01,4.330000, 8.601605e+00,
4.340000, 9.131791e+00,4.340000, 1.044347e+01,4.340000, 2.031415e+01,4.340000, 1.167871e+01,4.340000, 1.259700e+01,4.340000, 8.213509e+00,
4.350000, 9.055456e+00,4.350000, 1.009286e+01,4.350000, 1.979320e+01,4.350000, 1.130324e+01,4.350000, 1.240306e+01,4.350000, 8.127485e+00,
4.360000, 8.979122e+00,4.360000, 9.742246e+00,4.360000, 1.927225e+01,4.360000, 1.092778e+01,4.360000, 1.220912e+01,4.360000, 8.041461e+00,
4.370000, 8.902788e+00,4.370000, 9.391632e+00,4.370000, 1.875130e+01,4.370000, 1.055231e+01,4.370000, 1.201518e+01,4.370000, 7.955437e+00,
4.380000, 8.826453e+00,4.380000, 9.041018e+00,4.380000, 1.823035e+01,4.380000, 1.017685e+01,4.380000, 1.182124e+01,4.380000, 7.869413e+00,
4.390000, 8.776719e+00,4.390000, 8.691236e+00,4.390000, 1.780932e+01,4.390000, 1.007865e+01,4.390000, 1.169334e+01,4.390000, 8.370259e+00,
4.400000, 8.748461e+00,4.400000, 8.342125e+00,4.400000, 1.746897e+01,4.400000, 1.020432e+01,4.400000, 1.161875e+01,4.400000, 9.344924e+00,
4.410000, 8.720203e+00,4.410000, 7.993015e+00,4.410000, 1.712861e+01,4.410000, 1.032999e+01,4.410000, 1.154416e+01,4.410000, 1.031959e+01,
4.420000, 8.691945e+00,4.420000, 7.643905e+00,4.420000, 1.678826e+01,4.420000, 1.045566e+01,4.420000, 1.146957e+01,4.420000, 1.129425e+01,
4.430000, 8.663687e+00,4.430000, 7.294794e+00,4.430000, 1.644790e+01,4.430000, 1.058133e+01,4.430000, 1.139498e+01,4.430000, 1.226892e+01,
4.440000, 8.825450e+00,4.440000, 7.114941e+00,4.440000, 1.600187e+01,4.440000, 1.044347e+01,4.440000, 1.177223e+01,4.440000, 1.259700e+01,
4.450000, 9.140628e+00,4.450000, 7.071738e+00,4.450000, 1.547051e+01,4.450000, 1.009286e+01,4.450000, 1.251428e+01,4.450000, 1.240306e+01,
4.460000, 9.455807e+00,4.460000, 7.028536e+00,4.460000, 1.493916e+01,4.460000, 9.742246e+00,4.460000, 1.325633e+01,4.460000, 1.220912e+01,
4.470000, 9.770986e+00,4.470000, 6.985333e+00,4.470000, 1.440780e+01,4.470000, 9.391632e+00,4.470000, 1.399837e+01,4.470000, 1.201518e+01,
4.480000, 1.008617e+01,4.480000, 6.942131e+00,4.480000, 1.387645e+01,4.480000, 9.041018e+00,4.480000, 1.474042e+01,4.480000, 1.182124e+01,
4.490000, 1.020000e+01,4.490000, 7.171945e+00,4.490000, 1.344514e+01,4.490000, 8.691236e+00,4.490000, 1.500201e+01,4.490000, 1.169334e+01,
4.500000, 1.015128e+01,4.500000, 7.622184e+00,4.500000, 1.309462e+01,4.500000, 8.342125e+00,4.500000, 1.487570e+01,4.500000, 1.161875e+01,
4.510000, 1.010255e+01,4.510000, 8.072423e+00,4.510000, 1.274409e+01,4.510000, 7.993015e+00,4.510000, 1.474940e+01,4.510000, 1.154416e+01,
4.520000, 1.005383e+01,4.520000, 8.522662e+00,4.520000, 1.239356e+01,4.520000, 7.643905e+00,4.520000, 1.462309e+01,4.520000, 1.146957e+01,
4.530000, 1.000511e+01,4.530000, 8.972901e+00,4.530000, 1.204303e+01,4.530000, 7.294794e+00,4.530000, 1.449678e+01,4.530000, 1.139498e+01,
4.540000, 9.852788e+00,4.540000, 9.131791e+00,4.540000, 1.167871e+01,4.540000, 7.114941e+00,4.540000, 1.413844e+01,4.540000, 1.177223e+01,
4.550000, 9.616830e+00,4.550000, 9.055456e+00,4.550000, 1.130324e+01,4.550000, 7.071738e+00,4.550000, 1.359278e+01,4.550000, 1.251428e+01,
4.560000, 9.380872e+00,4.560000, 8.979122e+00,4.560000, 1.092778e+01,4.560000, 7.028536e+00,4.560000, 1.304711e+01,4.560000, 1.325633e+01,
4.570000, 9.144914e+00,4.570000, 8.902788e+00,4.570000, 1.055231e+01,4.570000, 6.985333e+00,4.570000, 1.250144e+01,4.570000, 1.399837e+01,
4.580000, 8.908956e+00,4.580000, 8.826453e+00,4.580000, 1.017685e+01,4.580000, 6.942131e+00,4.580000, 1.195577e+01,4.580000, 1.474042e+01,
4.590000, 8.568112e+00,4.590000, 8.776719e+00,4.590000, 1.007865e+01,4.590000, 7.171945e+00,4.590000, 1.124576e+01,4.590000, 1.500201e+01,
4.600000, 8.142587e+00,4.600000, 8.748461e+00,4.600000, 1.020432e+01,4.600000, 7.622184e+00,4.600000, 1.040306e+01,4.600000, 1.487570e+01,
4.610000, 7.717062e+00,4.610000, 8.720203e+00,4.610000, 1.032999e+01,4.610000, 8.072423e+00,4.610000, 9.560367e+00,4.610000, 1.474940e+01,
4.620000, 7.291536e+00,4.620000, 8.691945e+00,4.620000, 1.045566e+01,4.620000, 8.522662e+00,4.620000, 8.717673e+00,4.620000, 1.462309e+01,
4.630000, 6.866011e+00,4.630000, 8.663687e+00,4.630000, 1.058133e+01,4.630000, 8.972901e+00,4.630000, 7.874979e+00,4.630000, 1.449678e+01,
4.640000, 6.721190e+00,4.640000, 8.825450e+00,4.640000, 1.044347e+01,4.640000, 9.131791e+00,4.640000, 7.575990e+00,4.640000, 1.413844e+01,
4.650000, 6.802998e+00,4.650000, 9.140628e+00,4.650000, 1.009286e+01,4.650000, 9.055456e+00,4.650000, 7.715969e+00,4.650000, 1.359278e+01,
4.660000, 6.884806e+00,4.660000, 9.455807e+00,4.660000, 9.742246e+00,4.660000, 8.979122e+00,4.660000, 7.855948e+00,4.660000, 1.304711e+01,
4.670000, 6.966615e+00,4.670000, 9.770986e+00,4.670000, 9.391632e+00,4.670000, 8.902788e+00,4.670000, 7.995927e+00,4.670000, 1.250144e+01,
4.680000, 7.048423e+00,4.680000, 1.008617e+01,4.680000, 9.041018e+00,4.680000, 8.826453e+00,4.680000, 8.135906e+00,4.680000, 1.195577e+01,
4.690000, 7.053103e+00,4.690000, 1.020000e+01,4.690000, 8.691236e+00,4.690000, 8.776719e+00,4.690000, 8.134773e+00,4.690000, 1.124576e+01,
4.700000, 6.995511e+00,4.700000, 1.015128e+01,4.700000, 8.342125e+00,4.700000, 8.748461e+00,4.700000, 8.019710e+00,4.700000, 1.040306e+01,
4.710000, 6.937918e+00,4.710000, 1.010255e+01,4.710000, 7.993015e+00,4.710000, 8.720203e+00,4.710000, 7.904648e+00,4.710000, 9.560367e+00,
4.720000, 6.880326e+00,4.720000, 1.005383e+01,4.720000, 7.643905e+00,4.720000, 8.691945e+00,4.720000, 7.789586e+00,4.720000, 8.717673e+00,
4.730000, 6.822734e+00,4.730000, 1.000511e+01,4.730000, 7.294794e+00,4.730000, 8.663687e+00,4.730000, 7.674523e+00,4.730000, 7.874979e+00,
4.740000, 6.583201e+00,4.740000, 9.852788e+00,4.740000, 7.114941e+00,4.740000, 8.825450e+00,4.740000, 7.273012e+00,4.740000, 7.575990e+00,
4.750000, 6.196775e+00,4.750000, 9.616830e+00,4.750000, 7.071738e+00,4.750000, 9.140628e+00,4.750000, 6.640233e+00,4.750000, 7.715969e+00,
4.760000, 5.810349e+00,4.760000, 9.380872e+00,4.760000, 7.028536e+00,4.760000, 9.455807e+00,4.760000, 6.007454e+00,4.760000, 7.855948e+00,
4.770000, 5.423924e+00,4.770000, 9.144914e+00,4.770000, 6.985333e+00,4.770000, 9.770986e+00,4.770000, 5.374675e+00,4.770000, 7.995927e+00,
4.780000, 5.037498e+00,4.780000, 8.908956e+00,4.780000, 6.942131e+00,4.780000, 1.008617e+01,4.780000, 4.741896e+00,4.780000, 8.135906e+00,
4.790000, 4.836316e+00,4.790000, 8.568112e+00,4.790000, 7.171945e+00,4.790000, 1.020000e+01,4.790000, 4.406314e+00,4.790000, 8.134773e+00,
4.800000, 4.784693e+00,4.800000, 8.142587e+00,4.800000, 7.622184e+00,4.800000, 1.015128e+01,4.800000, 4.310678e+00,4.800000, 8.019710e+00,
4.810000, 4.733070e+00,4.810000, 7.717062e+00,4.810000, 8.072423e+00,4.810000, 1.010255e+01,4.810000, 4.215042e+00,4.810000, 7.904648e+00,
4.820000, 4.681448e+00,4.820000, 7.291536e+00,4.820000, 8.522662e+00,4.820000, 1.005383e+01,4.820000, 4.119407e+00,4.820000, 7.789586e+00,
4.830000, 4.629825e+00,4.830000, 6.866011e+00,4.830000, 8.972901e+00,4.830000, 1.000511e+01,4.830000, 4.023771e+00,4.830000, 7.674523e+00,
4.840000, 4.669706e+00,4.840000, 6.721190e+00,4.840000, 9.131791e+00,4.840000, 9.852788e+00,4.840000, 4.074818e+00,4.840000, 7.273012e+00,
4.850000, 4.783463e+00,4.850000, 6.802998e+00,4.850000, 9.055456e+00,4.850000, 9.616830e+00,4.850000, 4.244293e+00,4.850000, 6.640233e+00,
4.860000, 4.897221e+00,4.860000, 6.884806e+00,4.860000, 8.979122e+00,4.860000, 9.380872e+00,4.860000, 4.413767e+00,4.860000, 6.007454e+00,
4.870000, 5.010978e+00,4.870000, 6.966615e+00,4.870000, 8.902788e+00,4.870000, 9.144914e+00,4.870000, 4.583241e+00,4.870000, 5.374675e+00,
4.880000, 5.124736e+00,4.880000, 7.048423e+00,4.880000, 8.826453e+00,4.880000, 8.908956e+00,4.880000, 4.752716e+00,4.880000, 4.741896e+00,
4.890000, 5.306687e+00,4.890000, 7.053103e+00,4.890000, 8.776719e+00,4.890000, 8.568112e+00,4.890000, 5.051437e+00,4.890000, 4.406314e+00,
4.900000, 5.543694e+00,4.900000, 6.995511e+00,4.900000, 8.748461e+00,4.900000, 8.142587e+00,4.900000, 5.454506e+00,4.900000, 4.310678e+00,
4.910000, 5.780701e+00,4.910000, 6.937918e+00,4.910000, 8.720203e+00,4.910000, 7.717062e+00,4.910000, 5.857576e+00,4.910000, 4.215042e+00,
